Date,y,High,Low,Open,Volume,unique_id,Rolling_Mean_30,Month,day_of_week,quarter,day_of_week_sin,day_of_week_cos,month_sin,month_cos,quarter_sin,quarter_cos,lag_1_y,lag_7_y,lag1_volume,daily_returns,volatility_30,hl_spread,rsi_14
2014-03-04,3.2412822246551514,3.271155855087579,3.2319467429669477,3.2543520770789884,7286000,1,3.1373474915822346,3,1,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.0,1.0,3.2132761478424072,3.196472406387329,9114000.0,-0.019373144788498275,0.01980587609865976,0.04481045078406387,60.15324377071071
2014-03-05,3.2636873722076416,3.284225297202432,3.2543518910530747,3.261820186946557,5012000,1,3.1392768144607546,3,2,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.0,1.0,3.2412822246551514,3.248750925064087,7286000.0,0.008715739178392523,0.019781440659196105,0.03920911212063105,55.36478028783446
2014-03-06,3.3346376419067383,3.3458403102319525,3.327169122164774,3.3402389760693456,8012500,1,3.143197703361511,3,3,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.0,1.0,3.2636873722076416,3.226346015930176,5012000.0,0.006912433413561736,0.01966711271656084,0.029873406149357518,53.57135934893729
2014-03-07,3.3514416217803955,3.358910141967964,3.308498354072183,3.3477074729743506,7617000,1,3.1478654543558755,3,4,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.0,1.0,3.3346376419067383,3.2450172901153564,8012500.0,0.021739297183695605,0.01985503909963468,0.0186711880671786,63.20010133885794
2014-03-10,3.368245840072632,3.3925181427230493,3.3346380535240145,3.385049622059194,8034000,1,3.1550849119822186,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,3.3514416217803955,3.271156311035156,7617000.0,0.0050392221519004465,0.01948682125393474,0.050411787895781046,68.1633746526824
2014-03-11,3.3327701091766357,3.368245073460998,3.3178332938240325,3.368245073460998,8406000,1,3.163300148646037,3,1,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.0,1.0,3.368245840072632,3.27675724029541,8034000.0,0.0050140268543030775,0.01945198407325514,0.05788008919903476,65.48682366767616
2014-03-12,3.3309035301208496,3.3327704931453663,3.3028970815738847,3.310365378822888,7572500,1,3.1733824412027993,3,2,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.0,1.0,3.3327701091766357,3.2132761478424072,8406000.0,-0.01053240546575751,0.018672598045219296,0.05041177963696564,67.88992222906256
2014-03-13,3.291693687438965,3.3402382765817635,3.2674213928675657,3.3383710913934177,12166000,1,3.1822200457255048,3,3,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.0,1.0,3.3309035301208496,3.2412822246551514,7572500.0,-0.0005600683499430437,0.018617372655254212,0.0298734115714816,66.02884319293804
2014-03-14,3.2058072090148926,3.235680836891645,3.196471728125335,3.222610985585928,15427500,1,3.1920534133911134,3,4,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.0,1.0,3.291693687438965,3.2636873722076416,12166000.0,-0.011771533557581648,0.01820891994179005,0.07281688371419781,61.33323344780442
2014-03-17,3.2151432037353516,3.2375483169358983,3.202073572916321,3.202073572916321,6010500,1,3.1985260089238485,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,3.2058072090148926,3.3346376419067383,15427500.0,-0.026091880526980193,0.01897712546849205,0.03920910876631023,45.267446461574195
2014-03-18,3.2020740509033203,3.2132764978881014,3.1591307810229345,3.1703332280077157,9698000,1,3.207674781481425,3,1,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.0,1.0,3.2151432037353516,3.3514416217803955,6010500.0,0.0029122134026668967,0.01834010840890063,0.03547474401957729,48.72879246646942
2014-03-19,3.2020740509033203,3.2394159860035705,3.181535897567987,3.2058081998982475,17635500,1,3.219499770800273,3,2,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.0,1.0,3.2020740509033203,3.368245840072632,9698000.0,-0.004064874254075979,0.017184358557796084,0.05414571686516689,45.0643870909048
2014-03-20,3.2879602909088135,3.2898272539483253,3.231947170789527,3.2338143564045088,15960000,1,3.226034633318583,3,3,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.0,1.0,3.2020740509033203,3.3327701091766357,17635500.0,0.0,0.014149874676390027,0.057880088435583676,41.55257744461917
2014-03-21,3.3159658908843994,3.3327696668160507,3.287959449281372,3.287959449281372,20048500,1,3.236677098274231,3,4,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.0,1.0,3.2879602909088135,3.3309035301208496,15960000.0,0.026822065523832705,0.014559152739485394,0.057880083158798445,51.145082813742064
2014-03-24,3.2954282760620117,3.31970057388026,3.2748901265445443,3.312232277278698,14252000,1,3.2443944215774536,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,3.3159658908843994,3.291693687438965,20048500.0,0.008517621107840379,0.012975154660797775,0.04481021753467873,61.31678873849304
2014-03-25,3.407453775405884,3.407453775405884,3.345839558609396,3.353307854098188,16915500,1,3.2495600541432696,3,1,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.0,1.0,3.2954282760620117,3.2058072090148926,14252000.0,-0.006193554306106019,0.01272074204959151,0.0448104473357156,56.06696326722956
2014-03-26,3.3927927017211914,3.458581089098872,3.387153895553797,3.4416639983766015,11586500,1,3.2593311707178754,3,2,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.0,1.0,3.407453775405884,3.2151432037353516,16915500.0,0.033994215610039236,0.013867270079545014,0.06161421679648793,63.41461895363302
2014-03-27,3.434145927429199,3.456701827515295,3.4172288343095816,3.443544237804522,14368000,1,3.2659374237060548,3,3,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.0,1.0,3.3927927017211914,3.2020740509033203,11586500.0,-0.004302647857033937,0.01324406288569427,0.07142719354507499,56.063275620521274
2014-03-28,3.5055737495422363,3.5318889336062513,3.496175437508883,3.496175437508883,14830500,1,3.272615138689677,3,4,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.0,1.0,3.434145927429199,3.2020740509033203,14368000.0,0.01218855065534341,0.013241816876747092,0.039472993205713625,58.20288391006333
2014-03-31,3.593916893005371,3.618352542682678,3.5863983349846804,3.593916893005371,14943500,1,3.2824206431706746,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,0.0,1.0,3.5055737495422363,3.2879602909088135,14830500.0,0.020799297299083586,0.01355461919043724,0.0357134960973684,62.289052109020204
2014-04-01,3.6540660858154297,3.6578253646532985,3.625871158421363,3.65030680697756,11150000,1,3.296042227745056,4,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.593916893005371,3.3159658908843994,14943500.0,0.025200765915899037,0.013969041098024404,0.03195420769799773,71.34918688902654
2014-04-02,3.6258718967437744,3.637149735553845,3.5863989007250012,3.607075274653579,7212500,1,3.309926144282023,4,2,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.6540660858154297,3.2954282760620117,11150000.0,0.016736389460514145,0.013978976936395758,0.031954206231935345,74.12053702033579
2014-04-03,3.5882785320281982,3.623992023170539,3.56196312754185,3.6183529919182216,9281500,1,3.324550652503967,4,3,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.6258718967437744,3.407453775405884,7212500.0,-0.0077158399463822525,0.013667201417720367,0.05075083482884368,75.35974913181472
2014-04-04,3.5769999027252197,3.6352695096436425,3.561962563126269,3.6202321700446913,6893000,1,3.337299696604411,4,4,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.5882785320281982,3.3927927017211914,9281500.0,-0.01036808960331359,0.01392605384098961,0.062028895628689185,81.32022005750171
2014-04-07,3.5807597637176514,3.620232758572708,3.5563241109061123,3.605195416529191,9109500,1,3.3499839464823404,4,0,0,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.5769999027252197,3.434145927429199,6893000.0,-0.003143186684731347,0.013929994980767548,0.07330694651737346,79.53812888874185
2014-04-08,3.5525641441345215,3.573240513453482,3.545045586604005,3.5563234228997795,8981500,1,3.361050907770793,4,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.5807597637176514,3.5055737495422363,9109500.0,0.0010511213571928746,0.013735099116229901,0.06390864766659554,81.38892654706255
2014-04-09,3.537527561187744,3.546925872146568,3.4886562545724966,3.5112123801324007,5718500,1,3.3719248453776043,4,2,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.5525641441345215,3.593916893005371,8981500.0,-0.007874200293698674,0.013761359639980987,0.02819492684947722,77.75450944557514
2014-04-10,3.4115896224975586,3.486776096577934,3.4078301195348457,3.458581168797793,12859000,1,3.381675187746684,4,3,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.537527561187744,3.6540660858154297,5718500.0,-0.004232599986013885,0.01382055057202413,0.058269617574071564,72.26047512616086
2014-04-11,3.454822301864624,3.4604611088343344,3.4341459293977037,3.4454237674105195,6329500,1,3.386356298128764,4,4,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.4115896224975586,3.6258718967437744,12859000.0,-0.0356005533559437,0.015467177518322777,0.07894597704308826,57.260792570973194
2014-04-14,3.4942948818206787,3.5187305323021336,3.4773780136807235,3.4961746334243995,5385000,1,3.392291800181071,4,0,0,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.454822301864624,3.5882785320281982,6329500.0,0.012672297711884717,0.015600792670446558,0.026315179436630753,61.69969476181026
2014-04-15,3.4867758750915527,3.5036927410557,3.4454231377154536,3.492414905104053,6567000,1,3.40165909131368,4,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.4942948818206787,3.5769999027252197,5385000.0,0.011425357516868795,0.015160941732447477,0.041352518621410095,57.13407688173475
2014-04-16,3.5300087928771973,3.535647823933029,3.5074528927272657,3.5243697618213656,5135500,1,3.4098422129948935,4,2,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.4867758750915527,3.5807597637176514,6567000.0,-0.0021517951356206932,0.01514725537796701,0.058269603340246334,57.81248018112863
2014-04-17,3.51685094833374,3.54316612592323,3.5130914451866313,3.5337678162022153,4809000,1,3.418719593683879,4,3,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.5300087928771973,3.5525641441345215,5135500.0,0.012399110047332629,0.015234647861844638,0.02819493120576322,57.94390713832994
2014-04-21,3.571361303329468,3.580759613703753,3.533768061832325,3.53564781353654,6468500,1,3.4247933705647786,4,0,0,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.51685094833374,3.537527561187744,4809000.0,-0.0037274254302163135,0.014843413722189723,0.03007468073659858,51.03440885611435
2014-04-22,3.511212110519409,3.5243697000367584,3.4905357383682953,3.5036933278856446,7374000,1,3.4321240266164144,4,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.571361303329468,3.4115896224975586,6468500.0,0.01549976265600761,0.015041691264032861,0.04699155187142834,47.794163936719684
2014-04-23,3.507453203201294,3.5224903219167127,3.4999344197701694,3.520610794113993,3622000,1,3.43688956896464,4,2,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.511212110519409,3.454822301864624,7374000.0,-0.01684209120874547,0.01542657334071089,0.033833961668463086,36.029518402368986
2014-04-24,3.4115896224975586,3.419108180276249,3.355199542863909,3.413469149905547,13162500,1,3.442712338765462,4,3,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.507453203201294,3.4942948818206787,3622000.0,-0.0010705440741827221,0.01526796448256943,0.02255590214654335,37.83791460653032
2014-04-25,3.358958959579468,3.381515081987807,3.340162340288103,3.3702370207836374,5894000,1,3.4454018751780193,4,4,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.4115896224975586,3.4867758750915527,13162500.0,-0.02733139265157969,0.016167545055047677,0.06390863741233987,33.793151409305494
2014-04-28,3.373997211456299,3.3796362435820084,3.3251261225381703,3.3589598671455527,7189500,1,3.4476440509160358,4,0,0,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.358958959579468,3.5300087928771973,5894000.0,-0.015427020463135488,0.016279915481017003,0.041352741699704154,31.410344493943043
2014-04-29,3.3758761882781982,3.3927930566970583,3.3664778782514126,3.3796354674742357,4968500,1,3.4532503843307496,4,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.373997211456299,3.51685094833374,7189500.0,0.0044770573435983785,0.01547530560227263,0.05451012104383812,32.704529200622105
2014-04-30,3.3157272338867188,3.321366040958638,3.2818932710882116,3.306328699262257,7395500,1,3.4586081504821777,4,2,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,0.0,1.0,3.3758761882781982,3.571361303329468,4968500.0,0.0005568993404971856,0.01547555675567943,0.02631517844564568,34.539557818289865
2014-05-01,3.225503206253052,3.287532101138299,3.1503167213190313,3.167233590799826,19211500,1,3.462396589914958,5,3,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.3157272338867188,3.511212110519409,7395500.0,-0.017817286842547797,0.01585262545283336,0.03947276987042647,32.01225713691289
2014-05-02,3.313847303390503,3.332643923478696,3.287531900823001,3.3082082725493676,6883000,1,3.4631775617599487,5,4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.225503206253052,3.507453203201294,19211500.0,-0.027210931801499694,0.016685258850947182,0.1372153798192679,33.98065864382281
2014-05-05,3.3157272338867188,3.3232457926982097,3.2912915816392747,3.2988101404507657,3759500,1,3.4640404621760053,5,0,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.313847303390503,3.4115896224975586,6883000.0,0.02738924486764871,0.016716548043844485,0.04511202265569514,38.738745258705734
2014-05-06,3.2912912368774414,3.3082081044679588,3.2818929273108486,3.30632835292529,6018500,1,3.464032506942749,5,1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.3157272338867188,3.358958959579468,3759500.0,0.0005672954497004667,0.016646235868017376,0.031954211058935034,34.82436621208001
2014-05-07,3.29880952835083,3.3044485584498156,3.2536975116323017,3.2762536320282445,6816500,1,3.4638946056365967,5,2,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.2912912368774414,3.373997211456299,6018500.0,-0.007369724734755501,0.016663023370961087,0.02631517715711018,33.851016576735844
2014-05-08,3.287532091140747,3.311967743484674,3.257457631702637,3.257457631702637,14654500,1,3.4602731307347616,5,3,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.29880952835083,3.3758761882781982,6816500.0,0.0022842984507567277,0.015395910993858704,0.050751046817513856,29.70294957342955
2014-05-09,3.2668557167053223,3.280013305805515,3.2574574067661297,3.26873524424913,7381500,1,3.4567644437154135,5,4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.287532091140747,3.3157272338867188,14654500.0,-0.0034186384855390273,0.0153901467246108,0.05451011178203702,29.80134258292864
2014-05-12,3.280013084411621,3.287531642226135,3.242419847192315,3.244299374609259,5840500,1,3.451188103357951,5,0,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.2668557167053223,3.225503206253052,7381500.0,-0.0062893300695507914,0.015215574256737382,0.022555899039385263,21.47887717098027
2014-05-13,3.3157272338867188,3.325125544437782,3.2931711093054483,3.3082084510018293,10365000,1,3.4436694145202638,5,1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.280013084411621,3.313847303390503,5840500.0,0.004027532541158063,0.014664175407771056,0.04511179503382001,26.254784088543815
2014-05-14,3.101445436477661,3.2311422582690463,3.0600929143120292,3.14843698986438,35936000,1,3.434396425882975,5,2,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.3157272338867188,3.3157272338867188,10365000.0,0.010888416770296061,0.013960970975560072,0.031954435132333536,31.521745624334997
2014-05-15,3.0807690620422363,3.114602798746674,3.0600926904354044,3.10332496120299,19089500,1,3.415975737571716,5,3,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.101445436477661,3.2912912368774414,35936000.0,-0.06462588213502563,0.01752543929989315,0.1710493439570171,25.66375456150604
2014-05-16,3.0788893699645996,3.0807691216282627,3.035657098360846,3.0544537187039227,8677000,1,3.397805643081665,5,4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.0807690620422363,3.29880952835083,19089500.0,-0.0066666897286792315,0.017521497136827248,0.054510108311269345,27.018672809658412
2014-05-19,3.0676109790802,3.0751297608549577,3.011221124099665,3.011221124099665,18729000,1,3.3808260043462117,5,0,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.0788893699645996,3.287532091140747,8677000.0,-0.0006101372870807031,0.017514055074370188,0.04511202326741648,25.07928582358197
2014-05-20,3.0093417167663574,3.0281383372426616,2.9943045996440265,3.024379057962079,15940000,1,3.3638463735580446,5,1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.0676109790802,3.2668557167053223,18729000.0,-0.003663136127729394,0.017512473844966535,0.06390863675529257,24.374991081493704
2014-05-21,3.016859769821167,3.0318971073803467,3.007461461855847,3.0224987994150267,7113000,1,3.344799105326335,5,2,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.0093417167663574,3.280013084411621,15940000.0,-0.018994997315896378,0.017657189437708172,0.03383373759863506,24.45140280561118
2014-05-22,3.0412957668304443,3.07700925159676,3.037536488024521,3.069490693984913,11380000,1,3.326942292849223,5,3,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.016859769821167,3.3157272338867188,7113000.0,0.0024982384064007324,0.017713083767287426,0.024435645524499616,29.81809594357361
2014-05-23,3.0281388759613037,3.0563340357651887,3.016861036113181,3.016861036113181,12719000,1,3.3104012330373127,5,4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.0412957668304443,3.101445436477661,11380000.0,0.008099812014373375,0.0178805137811928,0.03947276357223917,19.91699017271432
2014-05-27,3.127760171890259,3.140917759209872,3.097685494525411,3.101444773177678,12347500,1,3.2976195414861045,5,1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.0281388759613037,3.0807690620422363,12719000.0,-0.004326080683317524,0.016912406200614977,0.03947299965200779,19.028303073719457
2014-05-28,3.069490909576416,3.0788892192880137,3.0488145385815497,3.06197212736311,18044000,1,3.2867174704869586,5,2,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.127760171890259,3.0788893699645996,12347500.0,0.032898522825288046,0.01796326245001923,0.04323226468446073,34.84311641360961
2014-05-29,3.0469346046447754,3.052573410460856,3.0356565448659163,3.0450548533238493,14252500,1,3.272557338078817,5,3,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.069490909576416,3.0676109790802,18044000.0,-0.01862970915657758,0.017960389390090852,0.03007468070646402,30.573210585208017
2014-05-30,3.0412957668304443,3.050694075881934,3.026258427533388,3.035656736584878,11941000,1,3.2578959623972574,5,4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,3.0469346046447754,3.0093417167663574,14252500.0,-0.007348549188162745,0.01796548386023987,0.01691686559493988,29.999916760377303
2014-06-02,3.061972141265869,3.069490923513313,3.0488145524245667,3.0657316444262808,6248500,1,3.241605528195699,6,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,3.0412957668304443,3.016859769821167,11941000.0,-0.0018506592841655012,0.017694364938332034,0.024435648348545946,30.769158842409738
2014-06-03,3.022498846054077,3.030017402913015,3.0112207866923306,3.0187393435512684,10073000,1,3.226442901293437,6,1,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,3.061972141265869,3.0412957668304443,6248500.0,0.006798541155033089,0.017820302029028928,0.020676371088746315,31.645541166827627
2014-06-04,3.0525736808776855,3.0582127112666573,3.0375365652715858,3.041295844173111,7674500,1,3.208147486050924,6,2,1,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,3.022498846054077,3.0281388759613037,10073000.0,-0.012891461251333669,0.017474823956622604,0.018796616220684292,25.471576570090406
2014-06-05,3.0525736808776855,3.060092462754104,3.0375365652715858,3.050694153463607,3126000,1,3.1928595383961995,6,3,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,3.0525736808776855,3.127760171890259,7674500.0,0.009950321358392467,0.01755416874024491,0.020676145995071504,44.09083230466852
2014-06-06,3.0262582302093506,3.0488141256475196,3.0206192003314714,3.030017508770154,8500500,1,3.1776968876520795,6,4,1,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,3.0525736808776855,3.069490909576416,3126000.0,0.0,0.01756247425727533,0.022555897482518183,46.41141791778488
2014-06-09,3.063851833343506,3.0713703913715538,3.035656904628264,3.041295935185987,8779500,1,3.164852507909139,6,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,3.0262582302093506,3.0469346046447754,8500500.0,-0.008620742173459539,0.017047206069691987,0.02819492531604828,43.69361056371867
2014-06-10,3.0412957668304443,3.046934797076011,3.0168601184818984,3.035656736584878,13593500,1,3.1550156037012735,6,1,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,3.063851833343506,3.0412957668304443,8779500.0,0.012422470349318093,0.017152658656002587,0.03571348674328956,49.576290544241054
2014-06-11,3.005582094192505,3.0149804033571956,2.999943063879017,3.007461845654789,16268000,1,3.1439255555470784,6,2,1,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,3.0412957668304443,3.061972141265869,13593500.0,-0.00736199651288183,0.01711284903121641,0.030074678594112392,53.91702941140368
2014-06-12,3.024378776550293,3.048814425710483,3.020619497619503,3.0318975584852432,16636000,1,3.131582419077555,6,3,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,3.005582094192505,3.022498846054077,16268000.0,-0.011742913342216443,0.017164262143620292,0.015037339478178424,48.706931429258745
2014-06-13,3.048814296722412,3.052573575494156,3.0281379273677795,3.033776957562076,12545000,1,3.1218708038330076,6,4,1,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,3.024378776550293,3.0525736808776855,16636000.0,0.006253924121423227,0.01704476788461003,0.02819492809098012,48.03493062783073
2014-06-16,3.05633282661438,3.0619716322708936,3.0337767076949564,3.060092105076503,13153500,1,3.11598117351532,6,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,3.048814296722412,3.0525736808776855,12545000.0,0.008079517143018355,0.016520093522182585,0.024435648126376552,52.34032470220698
